,trackID,trackTitle,artistName,trackPopularity,releaseDate,artistFollowers,topGenre1,topGenre2,artistID,albumID,songID,audio_Duration_ms,set_subset,set_split
44490,44490,Embracing Winter,The Autumns,4.0,1997,913.0,Pop,Rock,5HqDA1RfukJ1gMtibcKuXG,29aqIXQoBmc6dnOA7c3LOP,SOMKYJC12A58533A00,308227,small,train
44503,44503,Sunnyside,Parasites,5.0,1998,1974.0,Pop,,35RN5R0bzXBOXsDEaYm3hP,6QoVp7LeA3e3glnO1xiYuQ,SOMLEPM12A8C136BBA,112667,small,train
44513,44513,Here Comes Tomorrow,Ursula 1000,0.0,2005,5305.0,Jazz,Jazz,02AgDpYGR3r3u3mvlApNqT,5dSocQbHTBm7FvTKvYpjvN,SOMLHCI12AB018623E,367800,small,train
44514,44514,The Last Song I Will Ever Write About A Girl,The Ataris,24.0,1999,115098.0,Rock,Pop,3LC8PXXgk7YtAIobtjSdNi,6C4LPpiF5AB3WDxY5T2kAg,SOMLHQM12A8C13B87A,169373,small,test
44515,44515,Run Out Of Time,The Paul Butterfield Blues Band,3.0,2015,35171.0,Blues,Rock,6kz7WuPaUa4QVreP27I33i,74Q5wVKJAvWBv2wDOSoJPg,SOMLIOX12AB017CB03,180000,small,test
44516,44516,Vesnicani,DIVOKEJ BILL,8.0,1900,25477.0,Folk&Accoustic,Pop,2e3fdJ9ezTUu9Yj9f7XU08,5If8x5EnL3k3J1de55ZVIV,SOMLISO12A8C13C7A2,234467,small,test
44518,44518,Que no Decaiga,Once Tiros,24.0,2004,45886.0,Reggae,Rock,7w79n5kCkTEaewxNBynvhM,3ahhDpj9g19DwbpBvhqu2G,SOMLJBK12A8C142A65,178640,small,train
44519,44519,Claro de Luna,Kapanga,12.0,2002,186307.0,Reggae,Rock,2MLiASzGQHVMyORIApRGsp,03ZoAw0HhqA77ZOSu8lr2N,SOMLJPM12A6D4FC88A,217227,small,train
44521,44521,Tetanus Shot,Tsunami Bomb,17.0,2004,21719.0,Rock,Punk,5oNVC8oAZ9Tmhnx5kLihgC,5KdBNuoFqaB3P9zQr3njOc,SOMLJVL12A8C13BC96,165947,small,test
44525,44525,The Ibex Moon,Incantation,11.0,1994,19570.0,Metal,Metal,66AXpP038gUcoKVQoO98Fz,5rd8457T2H7vtkFAOLHB3x,SOMLLGX12AF72A7DCC,276307,small,test
44528,44528,What Do Bad Girls Get?,Joan Osborne,19.0,2005,72089.0,Folk&Accoustic,Pop,0djV4iaxhNfYWpH60ia85o,7gXV2DKrLznjllGrRF2GdR,SOMLLWZ12A6D4FC2EA,152387,small,train
44531,44531,Haywire,Sator,9.0,1992,8066.0,Pop,Punk,4NPIUulkJi56Hj95u671sM,7kJvSgButeAIfbcXTJgj29,SOMLMLL12A67ADE696,194893,small,train
44532,44532,Breaking Out On Top,Buddy Guy,4.0,1988,449289.0,Blues,Rock,2gCsNOpiBaMNh20jQ5prf0,0N8RBzYUFryyCj4iNOiNTY,SOMLMTI12AB018597D,445573,small,test
44533,44533,Sueños,Extrechinato y Tu,26.0,2001,37255.0,Punk,,5qi25oEuARj6wUbqiMSj0w,4xhZ3vSDxAYlXCuorMDAbV,SOMLMXF12A8C13C373,245133,small,train
44547,44547,Sonata No. 10 Op. 70,Alexander Scriabin,0.0,2011,21325.0,Classical,Classical,6nZiWg5ZB511S24WmB7TCV,6mfRFUMR1pGVjMNjk7x3fi,SOMLQLS12A8C13D138,776200,small,train
44549,44549,Cold Fish,TV Ghost,0.0,2009,,,,57DTA3dAZ2JGD9HDx7muU8,3KGnCTwgCgN001L6uUymuJ,SOMLQOI12A58A7BC93,258253,small,train
44551,44551,Freak,Strangelove,4.0,1997,1809.0,Pop,,6arQFFRjYKcJzEsULbKnzD,6Mpfhn43NJ3y8X5NXc226X,SOMLRAT12A58A7B60F,199240,small,train
44556,44556,A Single Thing,Dead Man Ray,9.0,2002,1451.0,Indie,Rock,5CgLFV7jN16Jkud08V3L7z,20JhR9lBo1EVRskzvkkwpk,SOMLSNV12A6D4F904D,249800,small,train
44558,44558,Les Ecrocs,Malian Musicians,18.0,2002,,,,4enlUH42adijJsJemKLIrz,40ncJvz2FvF1Z4EvpE3vU9,SOMLSZM12A6D4F75E5,308493,small,train
44560,44560,Dulce Condena,Maldita Nerea,31.0,2009,428384.0,OTHER,Pop,3heR1it0slFXjaa7E62zpw,7Ljzj5PtHlUOunKlP5rMTU,SOMLTIR12AB0185F4B,281013,small,train
44566,44566,Mundo Cão,Titãs,17.0,2001,934462.0,Rock,Folk&Accoustic,2euX7vCVnJy3TVEGfc0RCl,71XhBGySJjyGOSHGVelZ4K,SOMLUSG12AB01816D4,178440,small,train
44589,44589,Je suis venu te dire que je m'en vais,Claude Monnet presents Monica Nogueira,24.0,2004,112.0,Jazz,,1s6gM4BRUbPDrvSLgdAuw0,2eSlwe2RUKOszbFl4TWgkj,SOMMBUE12AB018C38B,224453,small,test
44598,44598,Griegs Rhapsody,Victor Borge,0.0,2011,2434.0,OTHER,,5OfpuihjOuTHPH16P4h026,59b6xOstwv98Gpo9RImPiv,SOMMEZM12A6D4FD3A3,195333,small,test
44599,44599,The Chosen One,Bread,36.0,1977,397541.0,OTHER,Pop,70ZTdbPEcEugBNay4MvxfL,67VoVoP15uIXTKG7dqMlwW,SOMMFBW12A58A7F7CC,280453,small,train
44612,44612,...Remain,Corrosion Of Conformity,0.0,1991,110048.0,Metal,Metal,1BBIIH0h76KN8gYeXFcPjR,7kLqk3fireCdZxAZmCud3k,SOMMKNY12A8C132389,27440,small,train
44613,44613,To Tylko Oblok,Robert Gawlinski,2.0,1999,5276.0,Rock,,32qNyW2sjyjjPDQamC2f9O,4kVLeisd46x4jSfJ0WzyqE,SOMMLEO12A8C137DEB,225867,small,train
44621,44621,Roll In My Sweet Baby'sarms,Del McCoury,8.0,2002,8706.0,Folk&Accoustic,Pop,1yGXkI3DrirCcXv3uwJjGv,6PIlqRhSOyoYYDaKQH7Gki,SOMMOIU12A58A7CBBE,163000,small,test
44623,44623,Beauty On The Fire,Natalie Imbruglia,12.0,2001,355655.0,Pop,Pop,0dlOr0VIysztGWvU1dpjmP,4ia0fj4naxf9rzl8RRtsdB,SOMMPDL12A58A782BC,261307,small,train
44624,44624,The Smallest Church in Sussex,British Sea Power,2.0,2003,31496.0,Pop,Pop,5zhn89Em2jWUUWdpcLO3YL,0UPC302SPZ6FCaMGOww86T,SOMMQFS12A8C140DA3,171747,small,train
44630,44630,Ofelia… Ofelia,Closure in Moscow,15.0,2008,32259.0,Pop,Rock,4I1DvdLsieFgvgYbr8NRfh,4X383GASrlTSSgF6zXXXJw,SOMMRJJ12AB017ECC3,279827,small,test
44634,44634,Playboy Anthem - Original Mix,Top Billin,4.0,2009,168.0,Hip-hop,,6aLhCUbqeCLP4sDqmvlsOq,4DApSXJFH1Co3TpUPJrFb2,SOMMRXU12AC3DF6D6C,255480,small,train
44638,44638,Melody,Blonde Redhead,6.0,2004,150264.0,Indie,Pop,5isqImG0rLfAgBJSPMEVXF,33yASlMjih38JP9gb2bpm0,SOMMTME12A8C13120F,276600,small,test
44642,44642,Bisexual Dudes Giving Advice,Joe Rogan,36.0,2007,93496.0,OTHER,OTHER,6lrt7LngdzxaQtLIXMraSR,4BZtfFxZclfMIcCMyqUjIZ,SOMMUTR12A6BD56BC4,199947,small,train
44643,44643,Flores En El Mar,Jorge Drexler,24.0,1998,377677.0,OTHER,Latin,4ssUf5gLb1GBLxi1BhPrVt,24erTQHcbD5s3x3VKxRSlh,SOMMUYB12A8C139EFE,266333,small,train
44649,44649,Long Live Love,Jessica Andersson,4.0,2009,12290.0,Pop,Pop,0e52F3Q1maTGPgsEa1hDJM,3hF2BGWVKLzTAAqGfQzD9y,SOMMWNT12AB0182A63,166612,small,train
44651,44651,One More Try,Novaspace,15.0,2004,7696.0,Electronic/Dance,Electronic/Dance,08DIGNsHigr3JMUH0BAuIW,5RJwpUQ9al9lLGvTGjYcn2,SOMMWPN12A8C13D734,217147,small,train
44659,44659,Glad I'm Losing You,Sounds Like Violence,5.0,2007,615.0,Punk,Rock,5XaznLTRmCnSkUKX86DwYQ,6MZGSUSbSTRXF0ysIs8Hth,SOMMXQT12A8C13A31F,231440,small,test
44660,44660,Good and Evil,Shy Child,1.0,2007,4676.0,Electronic/Dance,Indie,6w9ED7WnjSscMaY2RCVOHh,2GH83r70juThroW0QoVIul,SOMMYOC12A6D4F6F8A,204400,small,train
44663,44663,Color Me Once,Violent Femmes,38.0,1994,273718.0,Punk,Rock,0rpMdBzQXf7aYRnu5fDBJy,3y7Mwv7UqhABQqsGlzSL6n,SOMMYWZ12AB0186B01,251707,small,train
44666,44666,Je te manque,Albin de la Simone,14.0,2005,14572.0,Electronic/Dance,Pop,4VuZOySa9AIegZZzNIjPLC,3mB5r1FbIDfGY74NrQHk2l,SOMMZEP12A8C13B816,242467,small,train
44667,44667,"Johnny's Gone to Hilo (feat. Loudon Wainwright, Rufus Wainwright, Martha Wainwright, Chaim Tannenbaum, Lily Lanken, Dane Lanken & Sylvan Lanken)",Kate & Anna McGarrigle,6.0,1998,8695.0,Folk&Accoustic,Rock,7krh6ZjG7i7jvLGiG3YNJF,2awunlKk3xGVAGNjgmLnWz,SOMMZGD12AB01851DF,188067,small,train
44682,44682,La Canoa Ranchaa,Grupo Niche,45.0,2008,555267.0,Latin,Latin,1zng9JZpblpk48IPceRWs8,3SqhRQcCP4j8ge7ApdFcsk,SOMNDCV12AB01805E4,280267,small,train
44685,44685,Zoomtown Zeitlupiges,Once11,0.0,2001,,,,0KjpNkD90xqUyasrSeNis0,6Ko0MjnXyaDCiW6ufxhkAZ,SOMNEFP12A58A797D9,200040,small,train
44690,44690,Homeward Bound,Emmerson Nogueira,13.0,2009,57791.0,Rock,Folk&Accoustic,4a9uYinJyK6Kt66n4VdtJY,75pYMlQMNu3eaHuCJ9bDIt,SOMNGEM12AB017AA7F,155267,small,train
44699,44699,Fusion of Sense and Earth,Enslaved,14.0,2006,64234.0,Metal,Metal,2HmtB6wVRRi3z0JwZHtkiD,2vf3HIuPRpRRLYJzcGmYeE,SOMNKIN12AB018589B,300227,small,test
44701,44701,Don't Explain,Vanessa Daou,1.0,1996,2777.0,Electronic/Dance,,0r13pf5aRSEWKl7m7qMXXT,7A6SpX0ZMCjUqyT4vPGwXl,SOMNKOD12AB0181671,248800,small,test
44706,44706,Slit Wrist Savior,Carnifex,34.0,2007,109414.0,Metal,Metal,4nqY8hkQNkHaDq4fdVxdYr,2a438TPhWUKXhfiYdgH07V,SOMNMDL12A8C136E2F,255680,small,train
44708,44708,Mana Laina Chahida,Malkit Singh,0.0,1991,6883.0,Folk&Accoustic,Country,79V1EiUrtTyJHQNSKXZC7X,2uNGIvOmlLPpUNdYPAmbTG,SOMNMLC12A8C144272,337600,small,train
44710,44710,Dance With Me (EP Version),Adam Green,14.0,2002,33663.0,Folk&Accoustic,,3RyJG8xp58XSmsiuIySzUj,6SOejPMi9x9ObKe8ovohq7,SOMNMPP12A8C13DBA6,213004,small,train
44712,44712,Dragen på din ryg,Rasmus Nøhr,14.0,2011,22670.0,Pop,Pop,2AE5DinlTXCV7JeVKKQEgk,6rXbXNiujQvQ9k35oSrpvq,SOMNNIN12AB0184169,215920,small,train
44721,44721,L'enfant au tambour,Various Artists,3.0,2007,,,,0LyfQWJT6nXafLPZqxe9Of,20SuPzfZAzeFF5MLaRapCb,SOMNPUC12AC907589B,122667,small,train
44729,44729,Certainty,Piano Magic,2.0,2002,7209.0,OTHER,,6sIZakv0uaA3qQmOOPTOQt,0hURjJfCMi8O8vHt8I7qxD,SOMNSCJ12A8C1327ED,193133,small,test
44730,44730,Black Flowers,Yo La Tengo,28.0,2006,224652.0,Rock,Folk&Accoustic,5hAhrnb0Ch4ODwWu4tsbpi,2F5qpcgQgeG9SEKDfgq6qd,SOMNSHB12A8C13DE7A,268080,small,train
44733,44733,N.J. Turnpike,Candy Dulfer,10.0,2009,38227.0,Jazz,,287jMoxHzjERgHI6ja8TKa,51YJClJkFAtzW3uqeZAPyM,SOMNSXO12AB018170F,258467,small,train
44739,44739,Just Hitched,Larry The Cable Guy,24.0,2007,29563.0,OTHER,OTHER,2iVKGetYUZQElKZKWECyF4,6sBNKYOp2JsVFfkznXkXdx,SOMNULV12AB017A8B9,323667,small,test
44745,44745,Italian Earthquake,Noize Suppressor,6.0,2002,21033.0,Electronic/Dance,Rock,69IwChH6kBVij0cmVHSOtt,0bQ0zdSIvM77C1c5GjFF8C,SOMNVNN12A8C138766,213400,small,test
44759,44759,Truth Was,Travel By Sea,0.0,2008,,,,393QpMT9w584NEDVvwrpSB,64j6MRf2C5gmFXzSUmh31t,SOMNZVD12AAF3B1F20,302587,small,test
44772,44772,Eureka,Arch Enemy,28.0,1996,383938.0,Metal,Metal,0DCw6lHkzh9t7f8Hb4Z0Sx,4RRn0PSSHMJS6E8nz6Ul4z,SOMOEAH12AB0184A0A,284467,small,train
44779,44779,Bus To Birmingham,John Michael Montgomery,9.0,2000,365322.0,Country,Country,7mPcfx7PhnBh6n4HMCd61A,3rCXsZQxeAyn3AhdhJLM2M,SOMOGRN12AB01844E6,244240,small,train
44780,44780,Tu es un peu à moi,Françoise Hardy,4.0,2001,131009.0,Electronic/Dance,OTHER,7x3f7c0fBanNlQwpx1255g,2ibk9RQC7hVApwNCP08gFH,SOMOGTL12A8C13C577,133267,small,train
44783,44783,J'ai Plus Ma Place,Marc Antoine,6.0,2008,3952.0,OTHER,,2OtFCgbE4en8rwbFsxOFFz,6JCFiIp0jjU19F5Fgvrlp9,SOMOHCQ12A8C13D8E8,228920,small,train
44787,44787,And Sadness Will Sear,Trivium,28.0,2006,664257.0,Metal,Metal,278ZYwGhdK6QTzE3MFePnP,0xfsWTrOdJ5SeROGwx981O,SOMOJAH12A58A7DFCE,214547,small,train
44789,44789,L'uomo del secolo,Baustelle,5.0,2008,99863.0,Classical,Pop,02G0wSA5mAINnHX3nTCaHi,1oOciHVTdVOQNc1N6pI1t2,SOMOJJA12A8C138332,251902,small,test
44790,44790,This Means War,Tokyo Dragons,0.0,2009,428.0,Rock,,5ljvTFOUqfSaBX7sAEUOy1,5x0MZTW6sceSJDYaaopP2P,SOMOJJG12A58A7D3ED,186333,small,test
44795,44795,Crosscut Saw,Lonnie Brooks,6.0,2008,6061.0,Blues,Blues,56tyBq8Ta1BdSTBs0gGhog,491xoP3slJNndwiGRAbbNu,SOMOKDC12AB018055C,333227,small,train
44799,44799,Uz Sou Zase Na Koni - Live,Kabát,3.0,1992,52468.0,Rock,Hip-hop,2f1Czzz5n4BX80U6cksGr9,3JX1IyUXfGbxysHUnXcBq0,SOMOLCW12A6D4F9D32,169267,small,train
44800,44800,Böyle Kahpedir Dünya,Gripin,10.0,2009,337336.0,OTHER,Pop,3Z814BstLaKbLqKHXsht8O,6GsuX8lc0f593WvG8NbPrf,SOMOLZL12AB017ABD2,264293,small,train
44803,44803,Leatherneck,Every Time I Die,30.0,2007,111576.0,Rock,Metal,0o7WWONtleH6PWLn5GIoCM,6Bl4e9l92OjIZIGYMVR4AN,SOMOMMG12A6D4FAD89,128333,small,train
44808,44808,I Got Rhythm,Frank Vignola,6.0,2007,2989.0,Jazz,Jazz,0AJD75yBfnawqdsZ9lvIxw,0npBoeryKitWIlELSKC8pp,SOMOOMD12A8C135EAA,337987,small,train
44811,44811,Ocean In The Way,Dinosaur Jr.,21.0,2009,224280.0,Pop,Rock,267VY6GX5LyU5c9M85ECZQ,6IJJRVh2DWLxyZwVCi3ImK,SOMOPHV12AB0181D13,260120,small,train
44819,44819,Slave to your Love,Wig Wam,0.0,2006,8335.0,Rock,Rock,5EzPaejJ1QA4wkTLV37e60,21VyDn8VSKYFhP8vGXaACY,SOMOSAK12AC468D622,231493,small,train
44830,44830,I've Got This Friend,Faith Hill,16.0,1993,756568.0,Country,Country,25NQNriVT2YbSW80ILRWJa,79nKKGW7tQCPQ21NejFUJZ,SOMOTLL12AC4686186,226027,small,train
44835,44835,Tel Est L'amour - Live,Jean-Louis Aubert,1.0,1994,61876.0,Electronic/Dance,Pop,1NCrHXp9R3ogv8ezWWHFNs,6NAcku9NfbFjcGSYNut8Dw,SOMOVUQ12A8C139A86,357667,small,train
44838,44838,Time To Rock,Jimmy Roses,1.0,2009,780.0,Hip-hop,,6zf4pd1fId2mYi2y0ohAzi,0b38ThrrJ2KxjAYytbI1ac,SOMOWMS12AB018967B,161627,small,train
44840,44840,Mere Kabu (The Babu Bulley Shah and Baba Farid Mix: Gazelle Memories),Cheb i Sabbah,1.0,1999,6403.0,Folk&Accoustic,,1RTVukXrK45mKMIVFFEMM0,76PAavowkDg2qrWY8mUPzt,SOMOXBH12AB017CE3E,753533,small,train
44841,44841,Bewegung,Ohrbooten,15.0,2007,40672.0,Hip-hop,Reggae,06sVMzmcw141RgryE8TuMj,77lxsRpEWBlPaelxqZPy5b,SOMOXDF12A81C212AE,231013,small,train
44846,44846,Conveyor,Feral Children,0.0,2011,,,,63GcUp8bA5fwhHIQLEIKn3,0LNYKHQNcGC4UvmFozSHCK,SOMOZYZ12AB018A640,289333,small,train
44847,44847,Wendy O Matik,Consolidated,2.0,1992,2337.0,Rock,,2GQYazkEEYH4jJnDLpofHL,0W5dSoOsueKXgUsB9VY5LK,SOMOZZH12AC468EE54,88000,small,train
44848,44848,Something's Coming,Mandy Patinkin,4.0,1994,9100.0,Classical,OTHER,5sEmwxBNJizU2RUfVNo6BC,4QkHf1JMDeSYp7G2K9uoBz,SOMPADN12A6D4F99B2,142067,small,train
44851,44851,Already Free,The Derek Trucks Band,24.0,2009,81059.0,Blues,Rock,1YwfENKEZrowcmtR1nALZn,1I4Ydy7hVvINSdRHV7n4fS,SOMPAVR12AB0187D8E,166480,small,train
44857,44857,Evangeline (re-mastered),The Icicle Works,6.0,2011,12784.0,Rock,Classical,39afGThIZjTTMH5enuLXYI,4St0EOjLefUO3nEK67f4Da,SOMPDLP12A6D4F81F3,246107,small,train
44860,44860,Dayan Yalnızlığım,emre aydın,37.0,2006,245773.0,Pop,Rock,66vIaZFb8okZH0npc4eQ5q,0O9W5cdFwjgTOdBM1eH2zP,SOMPEGL12A8C142A22,223800,small,test
44868,44868,Empieza por una idea,Fran Perea,15.0,2003,15134.0,Pop,Pop,5ZmqtSfV4bMseeYE96i7Nt,4dsIdh86S5dRJJtZxwsOI3,SOMPHFF12A81C2085B,182555,small,test
44871,44871,Dressed In Dresden (Various Remix),The Hundred In The Hands,7.0,2010,15096.0,Indie,OTHER,1zFFPge0OhBC34dMGOrvcT,1L9hoNvaieLN8Kp1yt1kYa,SOMPIGJ12AB018DC7F,315307,small,train
44875,44875,You Should Be,Black Strobe,7.0,2007,14244.0,OTHER,,0dKTZGtRhs5pdyOt8uiuSY,0rwSGCWXJT2jASgo356Gct,SOMPIXC12A58A7869F,289000,small,test
44885,44885,Inn I Slottet Fra Droemmen,Burzum,25.0,1994,128851.0,Metal,Metal,7L6u6TyhjuwubrcojPeNgf,277GP8d3KlBSQwMZJza6pe,SOMPLNJ12AB01885F2,471573,small,train
44888,44888,Adiós Muchachos (Remastered),Gloria Lasso,0.0,2014,4615.0,Classical,,2ufn5Tb2Vau3Y2kMNkJr47,0GDQdmSejKi9Ks30Y9AmGl,SOMPLXZ12A8C139167,132187,small,train
44889,44889,Carolina Cotton Mill Song,Malvina Reynolds,5.0,2000,4178.0,Folk&Accoustic,,5fhMeS3lpUqUpTNuAxU2rN,3Sse6vFrnjwRIriJaxV38q,SOMPLZL12AB0182EE4,222093,small,train
44892,44892,If You See Him / If You See Her,Brooks & Dunn,38.0,1991,900482.0,Country,Country,0XKOBt59crntr7HQXXO8Yz,1n9kTKYQigHg6FRYAZtyiq,SOMPNYI12AF72A2B5F,238533,small,train
44899,44899,Miamo - Tutti,Lisa Germano,2.0,1993,6828.0,Pop,Blues,5TZqjmYL8p9HtJsBKXCxgE,29wSqcVS5vgpVHiP7F9hDf,SOMPPJJ12A6D4F6802,117760,small,train
44901,44901,The Senses Go Blind,Poverty's No Crime,0.0,1999,789.0,Metal,,0MSzLLFGDmZmaxVRweuu6x,6HK6W85C6TPwMW6J7stR7v,SOMPPXT12A58A7C292,401547,small,train
44903,44903,The Bells (Interface Mix),I:Scintilla,2.0,2007,6230.0,Metal,Punk,7kio8Sf38bNeEFKPHd7upq,6nH00ijI68M4Vk71DIREUO,SOMPQUL12AAF3B50C1,317840,small,test
44907,44907,Rise and Fall,Andy Yorke,1.0,2008,,,,6CbjCavKWLrR6J3FzUwwJI,3ERo9vaovDQnzznI1i0EfO,SOMPSOP12A8AE46A44,216347,small,train
44908,44908,Tomorrow,The Concretes,4.0,2005,10578.0,Indie,Pop,4uFpoTqyXb2tfvetAjmJQT,66OV4c1Ghc23yGpys6e8eM,SOMPSQD12A6D4F7334,224267,small,train
44912,44912,Need You Tonight,Gilli Moon,4.0,2003,1172.0,Folk&Accoustic,,4zbedKJGA7Y9sPYghq0q3o,29vSGhvwBs3XIZGmcJkZna,SOMPTMO12A8C137E63,255843,small,train
44918,44918,Você Beija Tão Bem,Gustavo Lins,16.0,2005,75598.0,Latin,,3BjwDUAFEmVPIoii9RI4kh,4vYo69ilPwHch6zAnAzPZg,SOMPVWF12A8AE486DB,239280,small,train
44920,44920,Dating Days,Violent Femmes,2.0,1989,273718.0,Punk,Rock,0rpMdBzQXf7aYRnu5fDBJy,0lyHEXMlVSX8irqEbvFHA2,SOMPWIU12AB0189A0F,208057,small,train
44921,44921,Splendid Isolation [Live Version],Warren Zevon,23.0,1993,123517.0,Country,Rock,3mY9Ii0cL5SQxpOTAm8SHx,13bNtIgF3IFLqIJP1uwW5p,SOMPWSG12AB017D75F,260267,small,train
44922,44922,My Brother,Brian Bromberg,7.0,1993,14450.0,Jazz,Jazz,6iyIbAydXPDNz1yYFl7A9h,40NfdBNCsTPLsHnI4e2Mz8,SOMPXAU12AB01850FB,309013,small,train
44924,44924,Nuthin You Say (feat. Edo G & Retrogott) - Remix,Snowgoons,12.0,2009,58728.0,Hip-hop,Hip-hop,7cTfr9nU9kwlKrVxwghbxN,0v5JHvmIywiPToMaRDrB2Y,SOMPXMY12AB0185905,240705,small,test
44928,44928,Keys,Mike Stern,8.0,1991,31151.0,Jazz,Jazz,3zX0EMvB00JzxnRi5EIICP,5FisgSJmd2fDoCA1DZkP9I,SOMPZZV12A8C1451D3,442613,small,train
44932,44932,Clonus - Original Mix,The Seekers,0.0,2010,,,,19W9c02vZ4JdFNoCKR8Pcd,6YV6XNnSXtC8DqKdhIUbbu,SOMQAPD12AB0185059,399776,small,test
44936,44936,Lo que hemos vivido,Despistaos,23.0,2007,126362.0,OTHER,Pop,0QE9iXPzgSaBq34OqIZ4n2,5q57r676t6ggZaHQp7xEZe,SOMQBKR12A8C13C507,189840,small,train
44941,44941,Huckabees Jingle - 50's Version,Jon Brion,0.0,2004,21474.0,OTHER,,57YJQe0ayvIaRZJ3PW5nFP,56tm4XzR3KhR7tocIwGDm2,SOMQDBU12AB017BA85,20307,small,train
44949,44949,With The Wake,Bringing Down Broadway,0.0,2007,,,,5d3Q8qH1ncQsi37YbMqhCt,1rSbDiSI8il60WFLX71jiU,SOMQFJO12A81C20C98,161253,small,train
44954,44954,Hold On Through The Night,Climie Fisher,9.0,1989,19913.0,Rock,Classical,3bpvhFSIErguVNQUiutctF,2eeMhwhsiUOFAFEtfeyeFL,SOMQHSG12AB01847A9,233867,small,train
44964,44964,Royal Swan,Fucked Up,12.0,2008,40003.0,Rock,Metal,05C3EDw4Rf0qMhrdjFKncL,1TDPhnvxa03XSmacMFovvK,SOMQMGD12AB018249D,289333,small,train
44973,44973,Only The Ones We Love,Tanita Tikaram,30.0,1991,46984.0,Pop,,2gTl60Ao3u7bljVnAqxPh8,4IctlMKv7qfx1nSEfHRN8m,SOMQNRF12A6701F486,172040,small,train
44977,44977,Hassle Free Harmony,Her Space Holiday,4.0,2001,,,,1iSODCIgu4p3ZCYTmcP7iZ,5wMiWs5ZqkpnMYkhPsZBIz,SOMQPHW12B0B806646,194840,small,train
44979,44979,Throttle Boy,The Ergs!,1.0,2010,5997.0,Folk&Accoustic,Indie,0DWMLvlNTK198Lq3wUwkVN,0JDeZUcSqyPhEk4LbvlwpQ,SOMQPIY12AB01884BE,57026,small,train
44987,44987,Amy In The White Coat,Bright Eyes,20.0,2006,337780.0,Folk&Accoustic,Pop,5o206eFLx38glA2bb4zqIU,4JpbOpAR7gMKLzuQVSlLux,SOMQRJP12A58A7A4FF,325227,small,train
44988,44988,It Is Obvious,Syd Barrett,17.0,1970,128798.0,Rock,Rock,6Lt3HS8R2v8Q4G7ZkUWa8R,44DmJswBlwWivBKU6zOJIp,SOMQRPT12A6310E2C7,180240,small,test
44989,44989,"Chains, Chains, Chains",Elvis Perkins In Dearland,8.0,2009,,,,36pp9WbnrSk93OCHZ3rCf4,6B6gdQ1IZnkdUKeowEOM5G,SOMQRTG12A58A7F78F,250840,small,train
45001,45001,Magic Man,Omar and The Howlers,2.0,2008,7220.0,Blues,Rock,70PvPWG9nD4ZujibB1onsO,6ekNIUpAxomLFpHr3TwY8T,SOMQVCF12A8C1448DC,174627,small,train
45014,45014,Message To Love,Osaka Monaurail,1.0,2008,5022.0,Hip-hop,Funk,46L9KizRJoe5GtDgWOeS3O,2QlLsaye5loAPgMoXOjvCF,SOMQZRI12AB018AD94,151547,small,test
45015,45015,Sorry,Too Much Joy,0.0,1992,965.0,Pop,,1HG3MzvneWebpE41J5sDjV,216FVKFki6dYWAN1qMVo8q,SOMQZXF12A81C227B2,141693,small,train
45022,45022,Precis,The Doobie Brothers,5.0,2015,703367.0,Rock,Rock,39T6qqI0jDtSWWioX8eGJz,5ZfRekE4q5XXNSO9u5c0zm,SOMRCZM12A8C13C2A8,59093,small,train
45026,45026,Get Wet,TC Matic,3.0,1985,3246.0,Rock,,6ZtncQAhOATpLxzxfEj4oY,2DcyD2STi4uaQ3jdafYqsf,SOMREMS12A6D4FAEE9,263493,small,train
45028,45028,The Undisputed Champs (feat. Q-Tip of A Tribe Called Quest & Peplove of Peplove & Jay-Biz) - Remastered Version,Del The Funky Homosapien,32.0,2004,118108.0,Hip-hop,Hip-hop,0YsLR3SQd5QTXAhGIGX7cl,2XYtkhFpj90gSdbdmk0Wur,SOMRFRY12A6701E1B7,252693,small,train
45030,45030,Carpal Tunnel,Addison Groove Project,7.0,2002,3374.0,Rock,,23m4DCgH09HtMicLfkNeZb,0q8WOAS9T52lD51oQmIfTR,SOMRGBB12A58A7E0AF,390293,small,test
45038,45038,The Real Me,zebrahead,26.0,1998,131586.0,Metal,Metal,6SiyKSeJo6gcsS2NvuAbsl,7bYhJeHWcA2fQcrdLEI5gJ,SOMRJBP12AF72A55F5,237467,small,train
45059,45059,Softkariera - live,T.Love,3.0,1900,39912.0,Pop,Reggae,2L14uYIQePr3ZEutb6feZz,2W88ESqXb00eQl1VeA5aoT,SOMRQON12A8C13B4A3,316573,small,train
45062,45062,Shawnee,Up Up Down Down Left Right Left Right B A Start,4.0,2007,1625.0,Rock,Indie,4FYNR0NY2cqXoB3IkYbMNP,0zfKCMrr2e4Om4WHH57hLH,SOMRQYY12AB01826A4,56053,small,train
45082,45082,Poverty House,Johnny Dowd,0.0,2006,1618.0,Rock,,37XGRhnYWhiV6o2jPB8nxt,6LYHJY692lNNdg9kGLuUeP,SOMRYIQ12AB018CB7E,163160,small,train
45085,45085,Splish Splash,Zero Boys,7.0,1984,11171.0,Punk,Punk,3tasoNLQ6d3uNBGrC1LEOD,4fKXOeagxKc8NwgsmgyZYc,SOMRYUP12AB0183E9B,88533,small,train
